Date,SEC,HYU,NAVER
2020-05-09,48800,94500,214000
2020-05-10,48800,94500,214000
2020-05-11,48400,93700,214500
2020-05-12,47900,91900,219500
2020-05-13,48550,93100,218500
2020-05-14,48000,92300,219000
2020-05-15,47850,92300,213000
2020-05-16,47850,92300,213000
2020-05-17,47850,92300,213000
2020-05-18,48800,91900,215000
2020-05-19,50300,99100,213500
2020-05-20,50000,97300,222000
2020-05-21,49950,97200,225000
2020-05-22,48750,94500,230500
2020-05-23,48750,94500,230500
2020-05-24,48750,94500,230500
2020-05-25,48850,96000,241000
2020-05-26,49250,97800,239000
2020-05-27,49900,98100,228500
2020-05-28,50400,97200,240500
2020-05-29,50700,98000,226000
2020-05-30,50700,98000,226000
2020-05-31,50700,98000,226000
2020-06-01,51200,100000,237000
2020-06-02,51400,102500,234000
2020-06-03,54500,108500,225500
2020-06-04,54600,108500,232500
2020-06-05,55500,111000,231000
2020-06-06,55500,111000,231000
2020-06-07,55500,111000,231000
2020-06-08,54900,113000,240500
2020-06-09,55500,112000,237500
2020-06-10,55400,111500,244000
2020-06-11,54300,108500,240500
2020-06-12,52300,103500,242000
2020-06-13,52300,103500,242000
2020-06-14,52300,103500,242000
2020-06-15,49900,97000,231500
2020-06-16,52100,101500,243500
2020-06-17,52200,100500,251000
2020-06-18,52300,100000,247500
2020-06-19,52900,100000,249500
2020-06-20,52900,100000,249500
2020-06-21,52900,100000,249500
2020-06-22,52000,98500,270000
2020-06-23,51400,98700,276000
2020-06-24,52900,103000,279000
2020-06-25,51900,99400,269500
2020-06-26,53300,100000,269000
2020-06-27,53300,100000,269000
2020-06-28,53300,100000,269000
2020-06-29,52400,97700,264000
2020-06-30,52800,97700,267000
2020-07-01,52600,98200,269000
2020-07-02,52900,99000,277000
2020-07-03,53600,99200,277500
2020-07-04,53600,99200,277500
2020-07-05,53600,99200,277500
2020-07-06,55000,101500,281500
2020-07-07,53400,99200,279500
2020-07-08,53000,99600,282500
2020-07-09,52800,99600,287500
2020-07-10,52700,98300,299000
2020-07-11,52700,98300,299000
2020-07-12,52700,98300,299000
2020-07-13,53400,101500,297000
2020-07-14,53800,101500,287000
2020-07-15,54700,109000,286500
2020-07-16,53800,110000,273000
2020-07-17,54400,117500,276000
2020-07-18,54400,117500,276000
2020-07-19,54400,117500,276000
2020-07-20,54200,121500,263000
2020-07-21,55300,121500,270000
2020-07-22,54700,118500,270000
2020-07-23,54100,124500,284000
2020-07-24,54200,122500,281000
2020-07-25,54200,122500,281000
2020-07-26,54200,122500,281000
2020-07-27,55600,123500,284500
2020-07-28,58600,123000,288000
2020-07-29,59000,125000,292000
2020-07-30,59000,127500,294000
2020-07-31,57900,126500,301000
2020-08-01,57900,126500,301000
2020-08-02,57900,126500,301000
2020-08-03,56800,127000,314500
2020-08-04,57300,132500,311000
2020-08-05,56900,134000,313500
2020-08-06,58000,144500,322000
2020-08-07,57500,147000,314000
2020-08-08,57500,147000,314000
2020-08-09,57500,147000,314000
2020-08-10,57800,170000,313500
2020-08-11,58200,179000,311500
2020-08-12,59000,172000,305000
2020-08-13,58700,170000,307000
2020-08-14,58000,167000,305000
2020-08-15,58000,167000,305000
2020-08-16,58000,167000,305000
2020-08-17,58000,167000,305000
2020-08-18,58400,158000,307500
2020-08-19,57800,164500,315000
2020-08-20,55400,155000,305500
2020-08-21,55900,156000,312500
2020-08-22,55900,156000,312500
2020-08-23,55900,156000,312500
2020-08-24,56100,161500,320000
2020-08-25,56400,166000,325000
2020-08-26,56400,167500,334000
2020-08-27,55600,163500,337000
2020-08-28,55400,172000,333000
2020-08-29,55400,172000,333000
2020-08-30,55400,172000,333000
2020-08-31,54000,176500,322500
2020-09-01,54200,180000,324500
2020-09-02,54400,176000,332500
2020-09-03,56400,176500,339000
2020-09-04,55600,172500,328500
2020-09-05,55600,172500,328500
2020-09-06,55600,172500,328500
2020-09-07,56500,170000,314500
2020-09-08,58700,168000,311000
2020-09-09,58400,167500,304500
2020-09-10,59200,169000,307500
2020-09-11,59000,171500,306000
2020-09-12,59000,171500,306000
2020-09-13,59000,171500,306000
2020-09-14,60400,180000,303000
2020-09-15,61000,179000,312000
2020-09-16,61000,183500,307000
2020-09-17,59500,184000,300500
2020-09-18,59300,181000,298000
2020-09-19,59300,181000,298000
2020-09-20,59300,181000,298000
2020-09-21,59200,185000,292000
2020-09-22,58200,179500,284500
2020-09-23,58600,179500,296500
2020-09-24,57800,171500,294000
2020-09-25,57900,170000,295000
2020-09-26,57900,170000,295000
2020-09-27,57900,170000,295000
2020-09-28,58200,175500,298500
2020-09-29,58200,178500,296500
2020-09-30,58200,178500,296500
2020-10-01,58200,178500,296500
2020-10-02,58200,178500,296500
2020-10-03,58200,178500,296500
2020-10-04,58200,178500,296500
2020-10-05,58700,187000,298500
2020-10-06,59000,182500,305000
2020-10-07,59900,183000,305000
2020-10-08,59700,180500,301000
2020-10-09,59700,180500,301000
2020-10-10,59700,180500,301000
2020-10-11,59700,180500,301000
2020-10-12,60400,180000,292000
2020-10-13,60900,179000,295000
2020-10-14,60900,178000,298500
2020-10-15,60000,176000,292500
2020-10-16,59500,172000,293500
2020-10-17,59500,172000,293500
2020-10-18,59500,172000,293500
2020-10-19,60000,168000,286000
2020-10-20,60900,167500,290000
2020-10-21,60900,165500,297500
2020-10-22,60100,162500,293000
2020-10-23,60200,167000,286500
2020-10-24,60200,167000,286500
2020-10-25,60200,167000,286500
2020-10-26,60400,171500,281500
2020-10-27,59800,172500,283500
2020-10-28,59000,173500,298500
2020-10-29,58100,170000,298500
2020-10-30,56600,164500,290000
2020-10-31,56600,164500,290000
2020-11-01,56600,164500,290000
2020-11-02,57400,170500,285500
2020-11-03,58800,170500,283000
2020-11-04,58500,171500,298500
2020-11-05,60300,175000,299000
2020-11-06,60100,170500,301000
2020-11-07,60100,170500,301000
2020-11-08,60100,170500,301000
2020-11-09,60200,172500,298000
2020-11-10,60200,173500,283000
2020-11-11,61300,175500,280000
2020-11-12,61000,174000,279000
2020-11-13,63200,177500,281000
2020-11-14,63200,177500,281000
2020-11-15,63200,177500,281000
2020-11-16,66300,179000,278000
2020-11-17,65700,182500,275000
2020-11-18,64800,179500,281000
2020-11-19,64600,180000,280500
2020-11-20,64700,177000,281000
2020-11-21,64700,177000,281000
2020-11-22,64700,177000,281000
2020-11-23,67500,179000,281500
2020-11-24,67700,181000,282500
2020-11-25,66600,179500,278500
2020-11-26,68000,179000,285500
2020-11-27,68200,181000,284500
2020-11-28,68200,181000,284500
2020-11-29,68200,181000,284500
2020-11-30,66700,181500,277500
2020-12-01,67800,183500,285500
2020-12-02,69500,182500,283500
2020-12-03,69700,196500,287000
2020-12-04,71500,196500,294000
2020-12-05,71500,196500,294000
2020-12-06,71500,196500,294000
2020-12-07,72900,193500,289500
2020-12-08,71700,186500,285000
2020-12-09,73900,191500,288000
2020-12-10,72900,191500,286000
2020-12-11,73400,190000,290000
2020-12-12,73400,190000,290000
2020-12-13,73400,190000,290000
2020-12-14,73800,189000,286000
2020-12-15,73800,188500,283000
2020-12-16,73800,190000,285500
2020-12-17,73300,190500,285000
2020-12-18,73000,189000,282500
2020-12-19,73000,189000,282500
2020-12-20,73000,189000,282500
2020-12-21,73000,187000,284000
2020-12-22,72300,184000,284000
2020-12-23,73900,185000,284000
2020-12-24,77800,187000,282000
2020-12-25,77800,187000,282000
2020-12-26,77800,187000,282000
2020-12-27,77800,187000,282000
2020-12-28,78700,189500,281000
2020-12-29,78300,190500,283000
2020-12-30,81000,192000,292500
2020-12-31,81000,192000,292500
2021-01-01,81000,192000,292500
2021-01-02,81000,192000,292500
2021-01-03,81000,192000,292500
2021-01-04,83000,207500,293000
2021-01-05,83900,209500,292500
2021-01-06,82200,203000,290000
2021-01-07,82900,206000,289500
2021-01-08,88800,246000,312000
2021-01-09,88800,246000,312000
2021-01-10,88800,246000,312000
2021-01-11,91000,267500,309000
2021-01-12,90600,261000,304000
2021-01-13,89700,259000,314000
2021-01-14,89700,250500,318000
2021-01-15,88000,240000,306000
2021-01-16,88000,240000,306000
2021-01-17,88000,240000,306000
2021-01-18,85000,241000,300500
2021-01-19,87000,261500,308000
2021-01-20,87200,259000,308000
2021-01-21,88100,264500,322500
2021-01-22,86800,257000,343500
2021-01-23,86800,257000,343500
2021-01-24,86800,257000,343500
2021-01-25,89400,260000,349000
2021-01-26,86700,251500,342000
2021-01-27,85600,245500,341500
2021-01-28,83700,238500,355000
2021-01-29,82000,229000,343000
2021-01-30,82000,229000,343000
2021-01-31,82000,229000,343000
2021-02-01,83000,238500,348000
2021-02-02,84400,240500,362500
2021-02-03,84600,245500,370500
2021-02-04,82500,248500,358000
2021-02-05,83500,249500,362500
2021-02-06,83500,249500,362500
2021-02-07,83500,249500,362500
2021-02-08,83000,234000,357500
2021-02-09,82700,236500,358500
2021-02-10,81600,245000,366500
2021-02-11,81600,245000,366500
2021-02-12,81600,245000,366500
2021-02-13,81600,245000,366500
2021-02-14,81600,245000,366500
2021-02-15,84200,247500,385500
2021-02-16,84900,247500,394000
2021-02-17,83200,243500,392000
2021-02-18,82100,235500,388000
2021-02-19,82600,242000,398000
2021-02-20,82600,242000,398000
2021-02-21,82600,242000,398000
2021-02-22,82200,241500,386500
2021-02-23,82000,244500,390500
2021-02-24,82000,235000,374000
2021-02-25,85300,245000,383000
2021-02-26,82500,237000,375000
2021-02-27,82500,237000,375000
2021-02-28,82500,237000,375000
2021-03-01,82500,237000,375000
2021-03-02,83600,239000,377500
2021-03-03,84000,240000,399500
2021-03-04,82400,235000,391500
2021-03-05,82100,235000,377500
2021-03-06,82100,235000,377500
2021-03-07,82100,235000,377500
2021-03-08,82000,230500,368500
2021-03-09,81400,231500,361500
2021-03-10,80900,227500,372000
2021-03-11,82000,228500,373500
2021-03-12,82800,232500,380500
2021-03-13,82800,232500,380500
2021-03-14,82800,232500,380500
2021-03-15,81800,232000,383000
2021-03-16,82800,234000,385500
2021-03-17,82300,232000,383500
2021-03-18,82900,234000,403500
2021-03-19,81900,229500,402000
2021-03-20,81900,229500,402000
2021-03-21,81900,229500,402000
2021-03-22,82000,229000,396500
2021-03-23,81800,226500,386000
2021-03-24,81000,221000,387000
2021-03-25,81200,218000,380000
2021-03-26,81500,215500,383000
2021-03-27,81500,215500,383000
2021-03-28,81500,215500,383000
2021-03-29,81600,215500,372000
2021-03-30,82200,219500,376500
2021-03-31,81400,218000,377000
2021-04-01,82900,219000,378500
2021-04-02,84800,233500,379500
2021-04-03,84800,233500,379500
2021-04-04,84800,233500,379500
2021-04-05,85400,234000,377000
2021-04-06,86000,230000,388500
2021-04-07,85600,230000,384500
2021-04-08,84700,231500,381500
2021-04-09,83600,228500,383500
2021-04-10,83600,228500,383500
2021-04-11,83600,228500,383500
2021-04-12,83200,226000,385500
2021-04-13,84000,230000,388500
2021-04-14,84000,232500,391500
2021-04-15,84100,230500,391000
2021-04-16,83900,231500,391500
2021-04-17,83900,231500,391500
2021-04-18,83900,231500,391500
2021-04-19,83300,230000,390000
2021-04-20,83900,229000,391000
2021-04-21,82600,225500,380500
2021-04-22,82400,226000,380500
2021-04-23,82800,221000,378000
2021-04-24,82800,221000,378000
2021-04-25,82800,221000,378000
2021-04-26,83500,221500,377500
2021-04-27,82900,220000,380000
2021-04-28,82100,221500,373500
2021-04-29,81700,217500,366500
2021-04-30,81500,212000,359500
2021-05-01,81500,212000,359500
2021-05-02,81500,212000,359500
2021-05-03,81700,218000,363000
2021-05-04,82600,223500,364500
2021-05-05,82600,223500,364500
2021-05-06,82300,223500,361500
2021-05-07,81900,224000,361000
2021-05-08,81900,224000,361000
2021-05-09,81900,224000,361000
2021-05-10,83200,229500,362000
2021-05-11,81200,226500,349000
2021-05-12,80000,227500,343000
2021-05-13,78500,229500,337500
2021-05-14,80100,229000,342500
2021-05-15,80100,229000,342500
2021-05-16,80100,229000,342500
2021-05-17,79600,227000,344000
2021-05-18,79600,231000,349500
2021-05-19,79600,231000,349500
2021-05-20,79500,224500,351000
2021-05-21,80100,227500,360000
2021-05-22,80100,227500,360000
2021-05-23,80100,227500,360000
2021-05-24,79700,228000,355500
2021-05-25,79900,227500,358000
2021-05-26,79800,223500,363000
2021-05-27,79600,220500,358000
2021-05-28,80100,232000,358000
2021-05-29,80100,232000,358000
2021-05-30,80100,232000,358000
2021-05-31,80500,235000,362500
2021-06-01,80600,237000,367000
2021-06-02,80800,238000,363000
2021-06-03,82800,238500,362000
2021-06-04,82200,241500,357000
2021-06-05,82200,241500,357000
2021-06-06,82200,241500,357000
2021-06-07,81900,241500,362500
2021-06-08,81900,243500,362500
2021-06-09,81100,239500,358500
2021-06-10,81000,236000,373500
2021-06-11,81000,238500,372500
2021-06-12,81000,238500,372500
2021-06-13,81000,238500,372500
2021-06-14,80500,238000,387000
2021-06-15,80900,237000,387000
2021-06-16,81800,239500,391000
2021-06-17,80900,236500,389500
2021-06-18,80500,235000,398000
2021-06-19,80500,235000,398000
2021-06-20,80500,235000,398000
2021-06-21,79900,233000,397000
2021-06-22,80000,241000,391000
2021-06-23,80100,242500,423500
2021-06-24,81200,242500,419500
2021-06-25,81600,243000,410000
2021-06-26,81600,243000,410000
2021-06-27,81600,243000,410000
2021-06-28,81900,241000,408000
2021-06-29,81000,239500,411500
2021-06-30,80700,239500,417500
2021-07-01,80100,242000,413000
2021-07-02,80000,239000,414000
2021-07-03,80000,239000,414000
2021-07-04,80000,239000,414000
2021-07-05,80400,236000,410000
2021-07-06,81200,236000,409500
2021-07-07,80800,232000,417500
2021-07-08,79900,229500,422000
2021-07-09,79400,226000,415500
2021-07-10,79400,226000,415500
2021-07-11,79400,226000,415500
2021-07-12,79700,230000,418500
2021-07-13,79800,230000,441000
2021-07-14,79500,230000,444000
2021-07-15,80600,231500,449000
2021-07-16,79800,230000,447000
2021-07-17,79800,230000,447000
2021-07-18,79800,230000,447000
2021-07-19,79000,227500,443000
2021-07-20,79000,227000,439000
2021-07-21,78500,228000,428000
2021-07-22,79700,228500,440000
2021-07-23,79300,225500,452000
2021-07-24,79300,225500,452000
2021-07-25,79300,225500,452000
2021-07-26,78800,224500,452000
2021-07-27,78500,225000,452000
2021-07-28,79200,222500,442000
2021-07-29,79000,222000,439500
2021-07-30,78500,218000,433500
2021-07-31,78500,218000,433500
2021-08-01,78500,218000,433500
2021-08-02,79300,220000,433500
2021-08-03,81400,223500,428000
2021-08-04,82900,225000,433000
2021-08-05,82100,223000,442500
2021-08-06,81500,222500,444500
2021-08-07,81500,222500,444500
2021-08-08,81500,222500,444500
2021-08-09,81500,221000,447500
2021-08-10,80200,219000,446500
2021-08-11,78500,218500,445000
2021-08-12,77000,219000,440500
2021-08-13,74400,217000,436500
2021-08-14,74400,217000,436500
2021-08-15,74400,217000,436500
2021-08-16,74400,217000,436500
2021-08-17,74200,213000,428500
2021-08-18,73900,212500,429000
2021-08-19,73100,206500,424500
2021-08-20,72700,201500,422500
2021-08-21,72700,201500,422500
2021-08-22,72700,201500,422500
2021-08-23,73300,204000,429500
2021-08-24,75600,209500,437500
2021-08-25,75700,209500,430500
2021-08-26,74600,210000,423500
2021-08-27,74300,208500,420000
2021-08-28,74300,208500,420000
2021-08-29,74300,208500,420000
2021-08-30,74600,210000,428000
2021-08-31,76700,212500,439000
2021-09-01,76800,215000,445000
2021-09-02,76000,211500,442500
2021-09-03,76600,214500,452500
2021-09-04,76600,214500,452500
2021-09-05,76600,214500,452500
2021-09-06,77300,215000,454000
2021-09-07,76100,212500,444500
2021-09-08,76300,213000,409500
2021-09-09,75300,208500,399000
2021-09-10,75300,206500,410000
2021-09-11,75300,206500,410000
2021-09-12,75300,206500,410000
2021-09-13,76300,205000,408000
2021-09-14,76600,209000,402500
2021-09-15,77000,209500,400500
2021-09-16,76100,208000,402000
2021-09-17,77200,209000,403000
2021-09-18,77200,209000,403000
2021-09-19,77200,209000,403000
2021-09-20,77200,209000,403000
2021-09-21,77200,209000,403000
2021-09-22,77200,209000,403000
2021-09-23,77400,208500,400000
2021-09-24,77300,207000,405500
2021-09-25,77300,207000,405500
2021-09-26,77300,207000,405500
2021-09-27,77700,204000,403000
2021-09-28,76300,201500,392500
2021-09-29,74100,201500,387000
2021-09-30,74100,200000,388000
2021-10-01,73200,193500,382000
2021-10-02,73200,193500,382000
2021-10-03,73200,193500,382000
2021-10-04,73200,193500,382000
2021-10-05,72200,193500,370500
2021-10-06,71300,194000,373000
2021-10-07,71600,201000,393500
2021-10-08,71500,205000,388500
2021-10-09,71500,205000,388500
2021-10-10,71500,205000,388500
2021-10-11,71500,205000,388500
2021-10-12,69000,204500,372000
2021-10-13,68800,211000,382000
2021-10-14,69400,209000,395000
2021-10-15,70100,208500,393500
2021-10-16,70100,208500,393500
2021-10-17,70100,208500,393500
2021-10-18,70200,209500,396500
2021-10-19,70600,209000,407500
2021-10-20,70300,209000,407500
2021-10-21,70200,207500,410500
2021-10-22,70400,207500,407500
2021-10-23,70400,207500,407500
2021-10-24,70400,207500,407500
2021-10-25,70200,211000,402500
2021-10-26,71100,213500,412500
